term,direction,layer,purpose,llx,lly,urx,ury,cx,cy
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3349.470000,168.315000,3349.970000,176.555000,3349.720000,172.435000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,194.555000,3454.310000,195.055000,3450.190000,194.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,288.555000,3454.310000,289.055000,3450.190000,288.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,382.555000,3454.310000,383.055000,3450.190000,382.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,476.555000,3454.310000,477.055000,3450.190000,476.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,570.555000,3454.310000,571.055000,3450.190000,570.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,664.555000,3454.310000,665.055000,3450.190000,664.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,758.555000,3454.310000,759.055000,3450.190000,758.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,852.555000,3454.310000,853.055000,3450.190000,852.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,946.555000,3454.310000,947.055000,3450.190000,946.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1040.555000,3454.310000,1041.055000,3450.190000,1040.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1134.555000,3454.310000,1135.055000,3450.190000,1134.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1228.555000,3454.310000,1229.055000,3450.190000,1228.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1322.555000,3454.310000,1323.055000,3450.190000,1322.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1416.555000,3454.310000,1417.055000,3450.190000,1416.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1510.555000,3454.310000,1511.055000,3450.190000,1510.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1604.555000,3454.310000,1605.055000,3450.190000,1604.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1698.555000,3454.310000,1699.055000,3450.190000,1698.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1792.555000,3454.310000,1793.055000,3450.190000,1792.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1886.555000,3454.310000,1887.055000,3450.190000,1886.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,1980.555000,3454.310000,1981.055000,3450.190000,1980.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,2074.555000,3454.310000,2075.055000,3450.190000,2074.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,2168.555000,3454.310000,2169.055000,3450.190000,2168.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,2262.555000,3454.310000,2263.055000,3450.190000,2262.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,2356.555000,3454.310000,2357.055000,3450.190000,2356.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3446.070000,2450.555000,3454.310000,2451.055000,3450.190000,2450.805000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,419.570000,2547.155000,420.070000,2555.395000,419.820000,2551.275000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,325.570000,2547.155000,326.070000,2555.395000,325.820000,2551.275000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,231.570000,2547.155000,232.070000,2555.395000,231.820000,2551.275000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,137.570000,2547.155000,138.070000,2555.395000,137.820000,2551.275000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,2528.655000,-138.630000,2529.155000,-142.750000,2528.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,2434.655000,-138.630000,2435.155000,-142.750000,2434.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,2340.655000,-138.630000,2341.155000,-142.750000,2340.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,2246.655000,-138.630000,2247.155000,-142.750000,2246.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,2152.655000,-138.630000,2153.155000,-142.750000,2152.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,2058.655000,-138.630000,2059.155000,-142.750000,2058.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1964.655000,-138.630000,1965.155000,-142.750000,1964.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1870.655000,-138.630000,1871.155000,-142.750000,1870.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1776.655000,-138.630000,1777.155000,-142.750000,1776.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1682.655000,-138.630000,1683.155000,-142.750000,1682.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1588.655000,-138.630000,1589.155000,-142.750000,1588.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1494.655000,-138.630000,1495.155000,-142.750000,1494.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1400.655000,-138.630000,1401.155000,-142.750000,1400.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1306.655000,-138.630000,1307.155000,-142.750000,1306.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1212.655000,-138.630000,1213.155000,-142.750000,1212.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1118.655000,-138.630000,1119.155000,-142.750000,1118.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,1024.655000,-138.630000,1025.155000,-142.750000,1024.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,930.655000,-138.630000,931.155000,-142.750000,930.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,836.655000,-138.630000,837.155000,-142.750000,836.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,742.655000,-138.630000,743.155000,-142.750000,742.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,648.655000,-138.630000,649.155000,-142.750000,648.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,554.655000,-138.630000,555.155000,-142.750000,554.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,460.655000,-138.630000,461.155000,-142.750000,460.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,366.655000,-138.630000,367.155000,-142.750000,366.905000
I183|PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-146.870000,272.655000,-138.630000,273.155000,-142.750000,272.905000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,2774.970000,13.555000,2775.470000,20.955000,2775.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,2868.970000,13.555000,2869.470000,20.955000,2869.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,2962.970000,13.555000,2963.470000,20.955000,2963.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3056.970000,13.555000,3057.470000,20.955000,3057.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3150.970000,13.555000,3151.470000,20.955000,3151.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3244.970000,13.555000,3245.470000,20.955000,3245.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3338.970000,13.555000,3339.470000,20.955000,3339.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3432.970000,13.555000,3433.470000,20.955000,3433.220000,17.255000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,278.055000,3609.070000,278.555000,3605.370000,278.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,372.055000,3609.070000,372.555000,3605.370000,372.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,466.055000,3609.070000,466.555000,3605.370000,466.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,560.055000,3609.070000,560.555000,3605.370000,560.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,654.055000,3609.070000,654.555000,3605.370000,654.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,748.055000,3609.070000,748.555000,3605.370000,748.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,842.055000,3609.070000,842.555000,3605.370000,842.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,936.055000,3609.070000,936.555000,3605.370000,936.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1030.055000,3609.070000,1030.555000,3605.370000,1030.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1124.055000,3609.070000,1124.555000,3605.370000,1124.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1218.055000,3609.070000,1218.555000,3605.370000,1218.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1312.055000,3609.070000,1312.555000,3605.370000,1312.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1406.055000,3609.070000,1406.555000,3605.370000,1406.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1500.055000,3609.070000,1500.555000,3605.370000,1500.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1594.055000,3609.070000,1594.555000,3605.370000,1594.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1688.055000,3609.070000,1688.555000,3605.370000,1688.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1782.055000,3609.070000,1782.555000,3605.370000,1782.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1876.055000,3609.070000,1876.555000,3605.370000,1876.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1970.055000,3609.070000,1970.555000,3605.370000,1970.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2064.055000,3609.070000,2064.555000,3605.370000,2064.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2158.055000,3609.070000,2158.555000,3605.370000,2158.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2252.055000,3609.070000,2252.555000,3605.370000,2252.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2346.055000,3609.070000,2346.555000,3605.370000,2346.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2440.055000,3609.070000,2440.555000,3605.370000,2440.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2534.055000,3609.070000,2534.555000,3605.370000,2534.305000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,336.070000,2702.755000,336.570000,2710.155000,336.320000,2706.455000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,242.070000,2702.755000,242.570000,2710.155000,242.320000,2706.455000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,148.070000,2702.755000,148.570000,2710.155000,148.320000,2706.455000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,54.070000,2702.755000,54.570000,2710.155000,54.320000,2706.455000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2445.155000,-294.230000,2445.655000,-297.930000,2445.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2351.155000,-294.230000,2351.655000,-297.930000,2351.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2257.155000,-294.230000,2257.655000,-297.930000,2257.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2163.155000,-294.230000,2163.655000,-297.930000,2163.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2069.155000,-294.230000,2069.655000,-297.930000,2069.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1975.155000,-294.230000,1975.655000,-297.930000,1975.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1881.155000,-294.230000,1881.655000,-297.930000,1881.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1787.155000,-294.230000,1787.655000,-297.930000,1787.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1693.155000,-294.230000,1693.655000,-297.930000,1693.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1599.155000,-294.230000,1599.655000,-297.930000,1599.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1505.155000,-294.230000,1505.655000,-297.930000,1505.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1411.155000,-294.230000,1411.655000,-297.930000,1411.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1317.155000,-294.230000,1317.655000,-297.930000,1317.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1223.155000,-294.230000,1223.655000,-297.930000,1223.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1129.155000,-294.230000,1129.655000,-297.930000,1129.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1035.155000,-294.230000,1035.655000,-297.930000,1035.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,941.155000,-294.230000,941.655000,-297.930000,941.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,847.155000,-294.230000,847.655000,-297.930000,847.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,753.155000,-294.230000,753.655000,-297.930000,753.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,659.155000,-294.230000,659.655000,-297.930000,659.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,565.155000,-294.230000,565.655000,-297.930000,565.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,471.155000,-294.230000,471.655000,-297.930000,471.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,377.155000,-294.230000,377.655000,-297.930000,377.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,283.155000,-294.230000,283.655000,-297.930000,283.405000
I183|PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,189.155000,-294.230000,189.655000,-297.930000,189.405000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,2691.470000,13.555000,2691.970000,20.955000,2691.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,2785.470000,13.555000,2785.970000,20.955000,2785.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,2879.470000,13.555000,2879.970000,20.955000,2879.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,2973.470000,13.555000,2973.970000,20.955000,2973.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3067.470000,13.555000,3067.970000,20.955000,3067.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3161.470000,13.555000,3161.970000,20.955000,3161.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3255.470000,13.555000,3255.970000,20.955000,3255.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3349.470000,13.555000,3349.970000,20.955000,3349.720000,17.255000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,194.555000,3609.070000,195.055000,3605.370000,194.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,288.555000,3609.070000,289.055000,3605.370000,288.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,382.555000,3609.070000,383.055000,3605.370000,382.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,476.555000,3609.070000,477.055000,3605.370000,476.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,570.555000,3609.070000,571.055000,3605.370000,570.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,664.555000,3609.070000,665.055000,3605.370000,664.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,758.555000,3609.070000,759.055000,3605.370000,758.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,852.555000,3609.070000,853.055000,3605.370000,852.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,946.555000,3609.070000,947.055000,3605.370000,946.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1040.555000,3609.070000,1041.055000,3605.370000,1040.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1134.555000,3609.070000,1135.055000,3605.370000,1134.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1228.555000,3609.070000,1229.055000,3605.370000,1228.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1322.555000,3609.070000,1323.055000,3605.370000,1322.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1416.555000,3609.070000,1417.055000,3605.370000,1416.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1510.555000,3609.070000,1511.055000,3605.370000,1510.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1604.555000,3609.070000,1605.055000,3605.370000,1604.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1698.555000,3609.070000,1699.055000,3605.370000,1698.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1792.555000,3609.070000,1793.055000,3605.370000,1792.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1886.555000,3609.070000,1887.055000,3605.370000,1886.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,1980.555000,3609.070000,1981.055000,3605.370000,1980.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2074.555000,3609.070000,2075.055000,3605.370000,2074.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2168.555000,3609.070000,2169.055000,3605.370000,2168.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2262.555000,3609.070000,2263.055000,3605.370000,2262.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2356.555000,3609.070000,2357.055000,3605.370000,2356.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,3601.670000,2450.555000,3609.070000,2451.055000,3605.370000,2450.805000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,419.570000,2702.755000,420.070000,2710.155000,419.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,325.570000,2702.755000,326.070000,2710.155000,325.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,231.570000,2702.755000,232.070000,2710.155000,231.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,137.570000,2702.755000,138.070000,2710.155000,137.820000,2706.455000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2528.655000,-294.230000,2529.155000,-297.930000,2528.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2434.655000,-294.230000,2435.155000,-297.930000,2434.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2340.655000,-294.230000,2341.155000,-297.930000,2340.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2246.655000,-294.230000,2247.155000,-297.930000,2246.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2152.655000,-294.230000,2153.155000,-297.930000,2152.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,2058.655000,-294.230000,2059.155000,-297.930000,2058.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1964.655000,-294.230000,1965.155000,-297.930000,1964.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1870.655000,-294.230000,1871.155000,-297.930000,1870.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1776.655000,-294.230000,1777.155000,-297.930000,1776.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1682.655000,-294.230000,1683.155000,-297.930000,1682.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1588.655000,-294.230000,1589.155000,-297.930000,1588.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1494.655000,-294.230000,1495.155000,-297.930000,1494.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1400.655000,-294.230000,1401.155000,-297.930000,1400.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1306.655000,-294.230000,1307.155000,-297.930000,1306.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1212.655000,-294.230000,1213.155000,-297.930000,1212.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1118.655000,-294.230000,1119.155000,-297.930000,1118.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,1024.655000,-294.230000,1025.155000,-297.930000,1024.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,930.655000,-294.230000,931.155000,-297.930000,930.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,836.655000,-294.230000,837.155000,-297.930000,836.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,742.655000,-294.230000,743.155000,-297.930000,742.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,648.655000,-294.230000,649.155000,-297.930000,648.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,554.655000,-294.230000,555.155000,-297.930000,554.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,460.655000,-294.230000,461.155000,-297.930000,460.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,366.655000,-294.230000,367.155000,-297.930000,366.905000
I183|PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,METTPL,pin,-301.630000,272.655000,-294.230000,273.155000,-297.930000,272.905000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,MET5,pin,2774.970000,167.815000,2775.470000,176.555000,2775.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,MET5,pin,2868.970000,167.815000,2869.470000,176.555000,2869.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,MET5,pin,2962.970000,167.815000,2963.470000,176.555000,2963.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,MET5,pin,3056.970000,167.815000,3057.470000,176.555000,3057.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,MET5,pin,3150.970000,167.815000,3151.470000,176.555000,3151.220000,172.185000
I183|PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_PSUB_SPARE,inputOutput,MET5,pin,3244.970000,167.815000,3245.470000,176.555000,3245.220000,172.185000
