inst,master_lib,master_cell,master_view,orient,term,direction,net,layer,purpose,master_llx,master_lly,master_urx,master_ury,top_llx,top_lly,top_urx,top_ury,top_cx,top_cy,norm_top_llx,norm_top_lly,norm_top_urx,norm_top_ury,norm_top_cx,norm_top_cy,nearest_inst_side
M182,SPADMIC,matrice4,layout,,Cout<8>,inputOutput,,MET3,pin,381.295000,1659.395000,381.575000,1659.675000,458.360000,2291.435000,458.640000,2291.715000,458.500000,2291.575000,458.600000,2579.150000,458.880000,2579.430000,458.740000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<8>,inputOutput,,MET3,pin,380.735000,1659.395000,381.015000,1659.675000,457.800000,2291.435000,458.080000,2291.715000,457.940000,2291.575000,458.040000,2579.150000,458.320000,2579.430000,458.180000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Cout<7>,inputOutput,,MET3,pin,337.995000,1659.395000,338.275000,1659.675000,415.060000,2291.435000,415.340000,2291.715000,415.200000,2291.575000,415.300000,2579.150000,415.580000,2579.430000,415.440000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<7>,inputOutput,,MET3,pin,337.435000,1659.395000,337.715000,1659.675000,414.500000,2291.435000,414.780000,2291.715000,414.640000,2291.575000,414.740000,2579.150000,415.020000,2579.430000,414.880000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Bz<0>,inputOutput,,MET3,pin,480.280000,-65.855000,480.560000,-65.575000,557.345000,566.185000,557.625000,566.465000,557.485000,566.325000,557.585000,853.900000,557.865000,854.180000,557.725000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,B<0>,inputOutput,,MET3,pin,479.720000,-65.855000,480.000000,-65.575000,556.785000,566.185000,557.065000,566.465000,556.925000,566.325000,557.025000,853.900000,557.305000,854.180000,557.165000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cout<6>,inputOutput,,MET3,pin,294.695000,1659.395000,294.975000,1659.675000,371.760000,2291.435000,372.040000,2291.715000,371.900000,2291.575000,372.000000,2579.150000,372.280000,2579.430000,372.140000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<6>,inputOutput,,MET3,pin,294.135000,1659.395000,294.415000,1659.675000,371.200000,2291.435000,371.480000,2291.715000,371.340000,2291.575000,371.440000,2579.150000,371.720000,2579.430000,371.580000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Cout<5>,inputOutput,,MET3,pin,251.395000,1659.395000,251.675000,1659.675000,328.460000,2291.435000,328.740000,2291.715000,328.600000,2291.575000,328.700000,2579.150000,328.980000,2579.430000,328.840000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<5>,inputOutput,,MET3,pin,250.835000,1659.395000,251.115000,1659.675000,327.900000,2291.435000,328.180000,2291.715000,328.040000,2291.575000,328.140000,2579.150000,328.420000,2579.430000,328.280000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Cout<4>,inputOutput,,MET3,pin,208.095000,1659.395000,208.375000,1659.675000,285.160000,2291.435000,285.440000,2291.715000,285.300000,2291.575000,285.400000,2579.150000,285.680000,2579.430000,285.540000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<4>,inputOutput,,MET3,pin,207.535000,1659.395000,207.815000,1659.675000,284.600000,2291.435000,284.880000,2291.715000,284.740000,2291.575000,284.840000,2579.150000,285.120000,2579.430000,284.980000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Cout<3>,inputOutput,,MET3,pin,164.795000,1659.395000,165.075000,1659.675000,241.860000,2291.435000,242.140000,2291.715000,242.000000,2291.575000,242.100000,2579.150000,242.380000,2579.430000,242.240000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<3>,inputOutput,,MET3,pin,164.235000,1659.395000,164.515000,1659.675000,241.300000,2291.435000,241.580000,2291.715000,241.440000,2291.575000,241.540000,2579.150000,241.820000,2579.430000,241.680000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Cout<2>,inputOutput,,MET3,pin,121.495000,1659.395000,121.775000,1659.675000,198.560000,2291.435000,198.840000,2291.715000,198.700000,2291.575000,198.800000,2579.150000,199.080000,2579.430000,198.940000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<2>,inputOutput,,MET3,pin,120.935000,1659.395000,121.215000,1659.675000,198.000000,2291.435000,198.280000,2291.715000,198.140000,2291.575000,198.240000,2579.150000,198.520000,2579.430000,198.380000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Cout<1>,inputOutput,,MET3,pin,78.195000,1659.395000,78.475000,1659.675000,155.260000,2291.435000,155.540000,2291.715000,155.400000,2291.575000,155.500000,2579.150000,155.780000,2579.430000,155.640000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Dout<1>,inputOutput,,MET3,pin,77.635000,1659.395000,77.915000,1659.675000,154.700000,2291.435000,154.980000,2291.715000,154.840000,2291.575000,154.940000,2579.150000,155.220000,2579.430000,155.080000,2579.290000,TOP
M182,SPADMIC,matrice4,layout,,Cin<43>,inputOutput,,MET3,pin,1896.795000,-65.855000,1897.075000,-65.575000,1973.860000,566.185000,1974.140000,566.465000,1974.000000,566.325000,1974.100000,853.900000,1974.380000,854.180000,1974.240000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<43>,inputOutput,,MET3,pin,1896.235000,-65.855000,1896.515000,-65.575000,1973.300000,566.185000,1973.580000,566.465000,1973.440000,566.325000,1973.540000,853.900000,1973.820000,854.180000,1973.680000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<42>,inputOutput,,MET3,pin,1853.495000,-65.855000,1853.775000,-65.575000,1930.560000,566.185000,1930.840000,566.465000,1930.700000,566.325000,1930.800000,853.900000,1931.080000,854.180000,1930.940000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<42>,inputOutput,,MET3,pin,1852.935000,-65.855000,1853.215000,-65.575000,1930.000000,566.185000,1930.280000,566.465000,1930.140000,566.325000,1930.240000,853.900000,1930.520000,854.180000,1930.380000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<41>,inputOutput,,MET3,pin,1810.195000,-65.855000,1810.475000,-65.575000,1887.260000,566.185000,1887.540000,566.465000,1887.400000,566.325000,1887.500000,853.900000,1887.780000,854.180000,1887.640000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<41>,inputOutput,,MET3,pin,1809.635000,-65.855000,1809.915000,-65.575000,1886.700000,566.185000,1886.980000,566.465000,1886.840000,566.325000,1886.940000,853.900000,1887.220000,854.180000,1887.080000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<40>,inputOutput,,MET3,pin,1766.895000,-65.855000,1767.175000,-65.575000,1843.960000,566.185000,1844.240000,566.465000,1844.100000,566.325000,1844.200000,853.900000,1844.480000,854.180000,1844.340000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<40>,inputOutput,,MET3,pin,1766.335000,-65.855000,1766.615000,-65.575000,1843.400000,566.185000,1843.680000,566.465000,1843.540000,566.325000,1843.640000,853.900000,1843.920000,854.180000,1843.780000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<39>,inputOutput,,MET3,pin,1723.595000,-65.855000,1723.875000,-65.575000,1800.660000,566.185000,1800.940000,566.465000,1800.800000,566.325000,1800.900000,853.900000,1801.180000,854.180000,1801.040000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<39>,inputOutput,,MET3,pin,1723.035000,-65.855000,1723.315000,-65.575000,1800.100000,566.185000,1800.380000,566.465000,1800.240000,566.325000,1800.340000,853.900000,1800.620000,854.180000,1800.480000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<38>,inputOutput,,MET3,pin,1680.295000,-65.855000,1680.575000,-65.575000,1757.360000,566.185000,1757.640000,566.465000,1757.500000,566.325000,1757.600000,853.900000,1757.880000,854.180000,1757.740000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<38>,inputOutput,,MET3,pin,1679.735000,-65.855000,1680.015000,-65.575000,1756.800000,566.185000,1757.080000,566.465000,1756.940000,566.325000,1757.040000,853.900000,1757.320000,854.180000,1757.180000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<37>,inputOutput,,MET3,pin,1636.995000,-65.855000,1637.275000,-65.575000,1714.060000,566.185000,1714.340000,566.465000,1714.200000,566.325000,1714.300000,853.900000,1714.580000,854.180000,1714.440000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<37>,inputOutput,,MET3,pin,1636.435000,-65.855000,1636.715000,-65.575000,1713.500000,566.185000,1713.780000,566.465000,1713.640000,566.325000,1713.740000,853.900000,1714.020000,854.180000,1713.880000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<36>,inputOutput,,MET3,pin,1593.695000,-65.855000,1593.975000,-65.575000,1670.760000,566.185000,1671.040000,566.465000,1670.900000,566.325000,1671.000000,853.900000,1671.280000,854.180000,1671.140000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<36>,inputOutput,,MET3,pin,1593.135000,-65.855000,1593.415000,-65.575000,1670.200000,566.185000,1670.480000,566.465000,1670.340000,566.325000,1670.440000,853.900000,1670.720000,854.180000,1670.580000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<35>,inputOutput,,MET3,pin,1550.395000,-65.855000,1550.675000,-65.575000,1627.460000,566.185000,1627.740000,566.465000,1627.600000,566.325000,1627.700000,853.900000,1627.980000,854.180000,1627.840000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<35>,inputOutput,,MET3,pin,1549.835000,-65.855000,1550.115000,-65.575000,1626.900000,566.185000,1627.180000,566.465000,1627.040000,566.325000,1627.140000,853.900000,1627.420000,854.180000,1627.280000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<34>,inputOutput,,MET3,pin,1507.095000,-65.855000,1507.375000,-65.575000,1584.160000,566.185000,1584.440000,566.465000,1584.300000,566.325000,1584.400000,853.900000,1584.680000,854.180000,1584.540000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<34>,inputOutput,,MET3,pin,1506.535000,-65.855000,1506.815000,-65.575000,1583.600000,566.185000,1583.880000,566.465000,1583.740000,566.325000,1583.840000,853.900000,1584.120000,854.180000,1583.980000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<33>,inputOutput,,MET3,pin,1463.795000,-65.855000,1464.075000,-65.575000,1540.860000,566.185000,1541.140000,566.465000,1541.000000,566.325000,1541.100000,853.900000,1541.380000,854.180000,1541.240000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Din<33>,inputOutput,,MET3,pin,1463.235000,-65.855000,1463.515000,-65.575000,1540.300000,566.185000,1540.580000,566.465000,1540.440000,566.325000,1540.540000,853.900000,1540.820000,854.180000,1540.680000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,Cin<32>,inputOutput,,MET3,pin,1420.495000,-65.855000,1420.775000,-65.575000,1497.560000,566.185000,1497.840000,566.465000,1497.700000,566.325000,1497.800000,853.900000,1498.080000,854.180000,1497.940000,854.040000,BOTTOM
M182,SPADMIC,matrice4,layout,,STI<84>,inputOutput,,PHODEF,VERIFICATION,107.750000,1024.500000,108.750000,1025.500000,184.815000,1656.540000,185.815000,1657.540000,185.315000,1657.040000,185.055000,1944.255000,186.055000,1945.255000,185.555000,1944.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<83>,inputOutput,,PHODEF,VERIFICATION,107.750000,974.500000,108.750000,975.500000,184.815000,1606.540000,185.815000,1607.540000,185.315000,1607.040000,185.055000,1894.255000,186.055000,1895.255000,185.555000,1894.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<82>,inputOutput,,PHODEF,VERIFICATION,107.750000,924.500000,108.750000,925.500000,184.815000,1556.540000,185.815000,1557.540000,185.315000,1557.040000,185.055000,1844.255000,186.055000,1845.255000,185.555000,1844.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<81>,inputOutput,,PHODEF,VERIFICATION,107.750000,874.500000,108.750000,875.500000,184.815000,1506.540000,185.815000,1507.540000,185.315000,1507.040000,185.055000,1794.255000,186.055000,1795.255000,185.555000,1794.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<80>,inputOutput,,PHODEF,VERIFICATION,107.750000,824.500000,108.750000,825.500000,184.815000,1456.540000,185.815000,1457.540000,185.315000,1457.040000,185.055000,1744.255000,186.055000,1745.255000,185.555000,1744.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<79>,inputOutput,,PHODEF,VERIFICATION,107.750000,774.500000,108.750000,775.500000,184.815000,1406.540000,185.815000,1407.540000,185.315000,1407.040000,185.055000,1694.255000,186.055000,1695.255000,185.555000,1694.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<78>,inputOutput,,PHODEF,VERIFICATION,107.750000,724.500000,108.750000,725.500000,184.815000,1356.540000,185.815000,1357.540000,185.315000,1357.040000,185.055000,1644.255000,186.055000,1645.255000,185.555000,1644.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<77>,inputOutput,,PHODEF,VERIFICATION,107.750000,674.500000,108.750000,675.500000,184.815000,1306.540000,185.815000,1307.540000,185.315000,1307.040000,185.055000,1594.255000,186.055000,1595.255000,185.555000,1594.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<76>,inputOutput,,PHODEF,VERIFICATION,107.750000,624.500000,108.750000,625.500000,184.815000,1256.540000,185.815000,1257.540000,185.315000,1257.040000,185.055000,1544.255000,186.055000,1545.255000,185.555000,1544.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<75>,inputOutput,,PHODEF,VERIFICATION,107.750000,574.500000,108.750000,575.500000,184.815000,1206.540000,185.815000,1207.540000,185.315000,1207.040000,185.055000,1494.255000,186.055000,1495.255000,185.555000,1494.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<74>,inputOutput,,PHODEF,VERIFICATION,107.750000,524.500000,108.750000,525.500000,184.815000,1156.540000,185.815000,1157.540000,185.315000,1157.040000,185.055000,1444.255000,186.055000,1445.255000,185.555000,1444.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<73>,inputOutput,,PHODEF,VERIFICATION,107.750000,474.500000,108.750000,475.500000,184.815000,1106.540000,185.815000,1107.540000,185.315000,1107.040000,185.055000,1394.255000,186.055000,1395.255000,185.555000,1394.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<72>,inputOutput,,PHODEF,VERIFICATION,107.750000,424.500000,108.750000,425.500000,184.815000,1056.540000,185.815000,1057.540000,185.315000,1057.040000,185.055000,1344.255000,186.055000,1345.255000,185.555000,1344.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<71>,inputOutput,,PHODEF,VERIFICATION,107.750000,374.500000,108.750000,375.500000,184.815000,1006.540000,185.815000,1007.540000,185.315000,1007.040000,185.055000,1294.255000,186.055000,1295.255000,185.555000,1294.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<70>,inputOutput,,PHODEF,VERIFICATION,107.750000,324.500000,108.750000,325.500000,184.815000,956.540000,185.815000,957.540000,185.315000,957.040000,185.055000,1244.255000,186.055000,1245.255000,185.555000,1244.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<69>,inputOutput,,PHODEF,VERIFICATION,107.750000,274.500000,108.750000,275.500000,184.815000,906.540000,185.815000,907.540000,185.315000,907.040000,185.055000,1194.255000,186.055000,1195.255000,185.555000,1194.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<68>,inputOutput,,PHODEF,VERIFICATION,107.750000,224.500000,108.750000,225.500000,184.815000,856.540000,185.815000,857.540000,185.315000,857.040000,185.055000,1144.255000,186.055000,1145.255000,185.555000,1144.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<67>,inputOutput,,PHODEF,VERIFICATION,107.750000,174.500000,108.750000,175.500000,184.815000,806.540000,185.815000,807.540000,185.315000,807.040000,185.055000,1094.255000,186.055000,1095.255000,185.555000,1094.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<66>,inputOutput,,PHODEF,VERIFICATION,107.750000,124.500000,108.750000,125.500000,184.815000,756.540000,185.815000,757.540000,185.315000,757.040000,185.055000,1044.255000,186.055000,1045.255000,185.555000,1044.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<65>,inputOutput,,PHODEF,VERIFICATION,107.750000,74.500000,108.750000,75.500000,184.815000,706.540000,185.815000,707.540000,185.315000,707.040000,185.055000,994.255000,186.055000,995.255000,185.555000,994.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<64>,inputOutput,,PHODEF,VERIFICATION,107.750000,24.500000,108.750000,25.500000,184.815000,656.540000,185.815000,657.540000,185.315000,657.040000,185.055000,944.255000,186.055000,945.255000,185.555000,944.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<63>,inputOutput,,PHODEF,VERIFICATION,64.450000,1599.500000,65.450000,1600.500000,141.515000,2231.540000,142.515000,2232.540000,142.015000,2232.040000,141.755000,2519.255000,142.755000,2520.255000,142.255000,2519.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<62>,inputOutput,,PHODEF,VERIFICATION,64.450000,1549.500000,65.450000,1550.500000,141.515000,2181.540000,142.515000,2182.540000,142.015000,2182.040000,141.755000,2469.255000,142.755000,2470.255000,142.255000,2469.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<61>,inputOutput,,PHODEF,VERIFICATION,64.450000,1499.500000,65.450000,1500.500000,141.515000,2131.540000,142.515000,2132.540000,142.015000,2132.040000,141.755000,2419.255000,142.755000,2420.255000,142.255000,2419.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<60>,inputOutput,,PHODEF,VERIFICATION,64.450000,1449.500000,65.450000,1450.500000,141.515000,2081.540000,142.515000,2082.540000,142.015000,2082.040000,141.755000,2369.255000,142.755000,2370.255000,142.255000,2369.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<59>,inputOutput,,PHODEF,VERIFICATION,64.450000,1399.500000,65.450000,1400.500000,141.515000,2031.540000,142.515000,2032.540000,142.015000,2032.040000,141.755000,2319.255000,142.755000,2320.255000,142.255000,2319.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<58>,inputOutput,,PHODEF,VERIFICATION,64.450000,1349.500000,65.450000,1350.500000,141.515000,1981.540000,142.515000,1982.540000,142.015000,1982.040000,141.755000,2269.255000,142.755000,2270.255000,142.255000,2269.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<57>,inputOutput,,PHODEF,VERIFICATION,64.450000,1299.500000,65.450000,1300.500000,141.515000,1931.540000,142.515000,1932.540000,142.015000,1932.040000,141.755000,2219.255000,142.755000,2220.255000,142.255000,2219.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<56>,inputOutput,,PHODEF,VERIFICATION,64.450000,1249.500000,65.450000,1250.500000,141.515000,1881.540000,142.515000,1882.540000,142.015000,1882.040000,141.755000,2169.255000,142.755000,2170.255000,142.255000,2169.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<55>,inputOutput,,PHODEF,VERIFICATION,64.450000,1199.500000,65.450000,1200.500000,141.515000,1831.540000,142.515000,1832.540000,142.015000,1832.040000,141.755000,2119.255000,142.755000,2120.255000,142.255000,2119.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<54>,inputOutput,,PHODEF,VERIFICATION,64.450000,1149.500000,65.450000,1150.500000,141.515000,1781.540000,142.515000,1782.540000,142.015000,1782.040000,141.755000,2069.255000,142.755000,2070.255000,142.255000,2069.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<53>,inputOutput,,PHODEF,VERIFICATION,64.450000,1099.500000,65.450000,1100.500000,141.515000,1731.540000,142.515000,1732.540000,142.015000,1732.040000,141.755000,2019.255000,142.755000,2020.255000,142.255000,2019.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<52>,inputOutput,,PHODEF,VERIFICATION,64.450000,1049.500000,65.450000,1050.500000,141.515000,1681.540000,142.515000,1682.540000,142.015000,1682.040000,141.755000,1969.255000,142.755000,1970.255000,142.255000,1969.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<51>,inputOutput,,PHODEF,VERIFICATION,64.450000,999.500000,65.450000,1000.500000,141.515000,1631.540000,142.515000,1632.540000,142.015000,1632.040000,141.755000,1919.255000,142.755000,1920.255000,142.255000,1919.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<50>,inputOutput,,PHODEF,VERIFICATION,64.450000,949.500000,65.450000,950.500000,141.515000,1581.540000,142.515000,1582.540000,142.015000,1582.040000,141.755000,1869.255000,142.755000,1870.255000,142.255000,1869.755000,LEFT
M182,SPADMIC,matrice4,layout,,STI<49>,inputOutput,,PHODEF,VERIFICATION,64.450000,899.500000,65.450000,900.500000,141.515000,1531.540000,142.515000,1532.540000,142.015000,1532.040000,141.755000,1819.255000,142.755000,1820.255000,142.255000,1819.755000,LEFT
