macro,pin,direction,use,axis_guess,index_guess,shape_id,kind,layer,x1,y1,x2,y2,cx,cy,width,height,source,polygon,ll_x1,ll_y1,ll_x2,ll_y2,ll_cx,ll_cy,side,edge_distance
matrice3,R[35],INOUT,SIGNAL,other,35,0,rect,MET3,1502.245,1659.395,1502.525,1659.675,1502.385,1659.5349999999999,0.2800000000002001,0.2799999999999727,matrice3.lef:3680,[],1553.6399999999999,1725.2549999999999,1553.92,1725.5349999999999,1553.78,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[36],INOUT,SIGNAL,other,36,0,rect,MET3,1516.68,1659.395,1516.96,1659.675,1516.8200000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3664,[],1568.075,1725.2549999999999,1568.355,1725.5349999999999,1568.2150000000001,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[37],INOUT,SIGNAL,other,37,0,rect,MET3,1559.98,1659.395,1560.26,1659.675,1560.12,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3648,[],1611.375,1725.2549999999999,1611.655,1725.5349999999999,1611.5149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[38],INOUT,SIGNAL,other,38,0,rect,MET3,1588.845,1659.395,1589.125,1659.675,1588.9850000000001,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3632,[],1640.24,1725.2549999999999,1640.52,1725.5349999999999,1640.38,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[39],INOUT,SIGNAL,other,39,0,rect,MET3,1603.28,1659.395,1603.56,1659.675,1603.42,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3616,[],1654.675,1725.2549999999999,1654.955,1725.5349999999999,1654.815,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[40],INOUT,SIGNAL,other,40,0,rect,MET3,1646.58,1659.395,1646.86,1659.675,1646.7199999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3600,[],1697.975,1725.2549999999999,1698.2549999999999,1725.5349999999999,1698.1149999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[41],INOUT,SIGNAL,other,41,0,rect,MET3,1675.445,1659.395,1675.725,1659.675,1675.585,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3584,[],1726.84,1725.2549999999999,1727.12,1725.5349999999999,1726.98,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[42],INOUT,SIGNAL,other,42,0,rect,MET3,1689.88,1659.395,1690.16,1659.675,1690.02,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3568,[],1741.275,1725.2549999999999,1741.555,1725.5349999999999,1741.415,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[43],INOUT,SIGNAL,other,43,0,rect,MET3,1733.18,1659.395,1733.46,1659.675,1733.3200000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3552,[],1784.575,1725.2549999999999,1784.855,1725.5349999999999,1784.7150000000001,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[44],INOUT,SIGNAL,other,44,0,rect,MET3,1762.045,1659.395,1762.325,1659.675,1762.185,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3536,[],1813.44,1725.2549999999999,1813.72,1725.5349999999999,1813.58,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[45],INOUT,SIGNAL,other,45,0,rect,MET3,1776.48,1659.395,1776.76,1659.675,1776.62,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3520,[],1827.875,1725.2549999999999,1828.155,1725.5349999999999,1828.0149999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[46],INOUT,SIGNAL,other,46,0,rect,MET3,1819.78,1659.395,1820.06,1659.675,1819.92,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3504,[],1871.175,1725.2549999999999,1871.455,1725.5349999999999,1871.315,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[47],INOUT,SIGNAL,other,47,0,rect,MET3,1848.645,1659.395,1848.925,1659.675,1848.7849999999999,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3488,[],1900.04,1725.2549999999999,1900.32,1725.5349999999999,1900.1799999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[48],INOUT,SIGNAL,other,48,0,rect,MET3,1863.08,1659.395,1863.36,1659.675,1863.2199999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3472,[],1914.475,1725.2549999999999,1914.7549999999999,1725.5349999999999,1914.6149999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[49],INOUT,SIGNAL,other,49,0,rect,MET3,1906.38,1659.395,1906.66,1659.675,1906.52,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3456,[],1957.775,1725.2549999999999,1958.055,1725.5349999999999,1957.915,1725.3949999999998,TOP,0.005000000000109139
matrice3,R[50],INOUT,SIGNAL,other,50,0,rect,MET2,1940.076,1573.515,1940.365,1573.795,1940.2205,1573.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4544,[],1991.471,1639.375,1991.76,1639.655,1991.6154999999999,1639.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[51],INOUT,SIGNAL,other,51,0,rect,MET2,1940.076,1523.515,1940.365,1523.795,1940.2205,1523.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4528,[],1991.471,1589.375,1991.76,1589.655,1991.6154999999999,1589.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[52],INOUT,SIGNAL,other,52,0,rect,MET2,1940.076,1473.515,1940.365,1473.795,1940.2205,1473.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4512,[],1991.471,1539.375,1991.76,1539.655,1991.6154999999999,1539.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[53],INOUT,SIGNAL,other,53,0,rect,MET2,1940.076,1423.515,1940.365,1423.795,1940.2205,1423.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4496,[],1991.471,1489.375,1991.76,1489.655,1991.6154999999999,1489.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[54],INOUT,SIGNAL,other,54,0,rect,MET2,1940.076,1373.515,1940.365,1373.795,1940.2205,1373.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4480,[],1991.471,1439.375,1991.76,1439.655,1991.6154999999999,1439.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[55],INOUT,SIGNAL,other,55,0,rect,MET2,1940.076,1323.515,1940.365,1323.795,1940.2205,1323.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4464,[],1991.471,1389.375,1991.76,1389.655,1991.6154999999999,1389.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[56],INOUT,SIGNAL,other,56,0,rect,MET2,1940.076,1273.515,1940.365,1273.795,1940.2205,1273.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4448,[],1991.471,1339.375,1991.76,1339.655,1991.6154999999999,1339.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[57],INOUT,SIGNAL,other,57,0,rect,MET2,1940.076,1223.515,1940.365,1223.795,1940.2205,1223.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4432,[],1991.471,1289.375,1991.76,1289.655,1991.6154999999999,1289.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[58],INOUT,SIGNAL,other,58,0,rect,MET2,1940.076,1173.515,1940.365,1173.795,1940.2205,1173.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4416,[],1991.471,1239.375,1991.76,1239.655,1991.6154999999999,1239.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[59],INOUT,SIGNAL,other,59,0,rect,MET2,1940.076,1123.515,1940.365,1123.795,1940.2205,1123.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4400,[],1991.471,1189.375,1991.76,1189.655,1991.6154999999999,1189.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[60],INOUT,SIGNAL,other,60,0,rect,MET2,1940.076,1073.515,1940.365,1073.795,1940.2205,1073.6550000000002,0.28899999999998727,0.2799999999999727,matrice3.lef:4384,[],1991.471,1139.375,1991.76,1139.655,1991.6154999999999,1139.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[61],INOUT,SIGNAL,other,61,0,rect,MET2,1940.076,1023.515,1940.365,1023.795,1940.2205,1023.655,0.28899999999998727,0.2799999999999727,matrice3.lef:4368,[],1991.471,1089.375,1991.76,1089.655,1991.6154999999999,1089.5149999999999,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[62],INOUT,SIGNAL,other,62,0,rect,MET2,1940.076,973.515,1940.365,973.795,1940.2205,973.655,0.28899999999998727,0.2799999999999727,matrice3.lef:4352,[],1991.471,1039.375,1991.76,1039.655,1991.6154999999999,1039.5149999999999,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,R[63],INOUT,SIGNAL,other,63,0,rect,MET2,1940.076,923.515,1940.365,923.795,1940.2205,923.655,0.28899999999998727,0.2799999999999727,matrice3.lef:2528,[],1991.471,989.375,1991.76,989.655,1991.6154999999999,989.515,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[0],INOUT,SIGNAL,other,0,0,rect,MET3,478.04,1659.395,478.32,1659.675,478.18,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:1644,[],529.4350000000001,1725.2549999999999,529.715,1725.5349999999999,529.575,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[1],INOUT,SIGNAL,other,1,0,rect,MET3,521.34,1659.395,521.62,1659.675,521.48,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4232,[],572.735,1725.2549999999999,573.015,1725.5349999999999,572.875,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[2],INOUT,SIGNAL,other,2,0,rect,MET3,550.205,1659.395,550.485,1659.675,550.345,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4216,[],601.6,1725.2549999999999,601.88,1725.5349999999999,601.74,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[3],INOUT,SIGNAL,other,3,0,rect,MET3,564.64,1659.395,564.92,1659.675,564.78,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4200,[],616.035,1725.2549999999999,616.3149999999999,1725.5349999999999,616.175,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[4],INOUT,SIGNAL,other,4,0,rect,MET3,607.94,1659.395,608.22,1659.675,608.08,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4184,[],659.335,1725.2549999999999,659.615,1725.5349999999999,659.475,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[5],INOUT,SIGNAL,other,5,0,rect,MET3,636.805,1659.395,637.085,1659.675,636.9449999999999,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:4168,[],688.1999999999999,1725.2549999999999,688.48,1725.5349999999999,688.3399999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[6],INOUT,SIGNAL,other,6,0,rect,MET3,651.24,1659.395,651.52,1659.675,651.38,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4152,[],702.635,1725.2549999999999,702.915,1725.5349999999999,702.775,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[7],INOUT,SIGNAL,other,7,0,rect,MET3,694.54,1659.395,694.82,1659.675,694.6800000000001,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:4136,[],745.935,1725.2549999999999,746.215,1725.5349999999999,746.075,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[8],INOUT,SIGNAL,other,8,0,rect,MET3,723.405,1659.395,723.685,1659.675,723.545,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4120,[],774.8,1725.2549999999999,775.0799999999999,1725.5349999999999,774.9399999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[9],INOUT,SIGNAL,other,9,0,rect,MET3,737.84,1659.395,738.12,1659.675,737.98,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4104,[],789.235,1725.2549999999999,789.515,1725.5349999999999,789.375,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[10],INOUT,SIGNAL,other,10,0,rect,MET3,781.14,1659.395,781.42,1659.675,781.28,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4088,[],832.535,1725.2549999999999,832.8149999999999,1725.5349999999999,832.675,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[11],INOUT,SIGNAL,other,11,0,rect,MET3,810.005,1659.395,810.285,1659.675,810.145,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4072,[],861.4,1725.2549999999999,861.68,1725.5349999999999,861.54,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[12],INOUT,SIGNAL,other,12,0,rect,MET3,824.44,1659.395,824.72,1659.675,824.58,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4056,[],875.835,1725.2549999999999,876.115,1725.5349999999999,875.975,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[13],INOUT,SIGNAL,other,13,0,rect,MET3,867.74,1659.395,868.02,1659.675,867.88,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4040,[],919.135,1725.2549999999999,919.415,1725.5349999999999,919.275,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[14],INOUT,SIGNAL,other,14,0,rect,MET3,896.605,1659.395,896.885,1659.675,896.745,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:4024,[],948.0,1725.2549999999999,948.28,1725.5349999999999,948.14,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[15],INOUT,SIGNAL,other,15,0,rect,MET3,911.04,1659.395,911.32,1659.675,911.1800000000001,1659.5349999999999,0.2800000000000864,0.2799999999999727,matrice3.lef:4008,[],962.435,1725.2549999999999,962.715,1725.5349999999999,962.575,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[16],INOUT,SIGNAL,other,16,0,rect,MET3,954.34,1659.395,954.62,1659.675,954.48,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3992,[],1005.735,1725.2549999999999,1006.015,1725.5349999999999,1005.875,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[17],INOUT,SIGNAL,other,17,0,rect,MET3,983.205,1659.395,983.485,1659.675,983.345,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3976,[],1034.6000000000001,1725.2549999999999,1034.88,1725.5349999999999,1034.74,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[18],INOUT,SIGNAL,other,18,0,rect,MET3,997.64,1659.395,997.92,1659.675,997.78,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3960,[],1049.035,1725.2549999999999,1049.315,1725.5349999999999,1049.175,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[19],INOUT,SIGNAL,other,19,0,rect,MET3,1040.94,1659.395,1041.22,1659.675,1041.08,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3944,[],1092.335,1725.2549999999999,1092.615,1725.5349999999999,1092.475,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[20],INOUT,SIGNAL,other,20,0,rect,MET3,1069.805,1659.395,1070.085,1659.675,1069.9450000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3928,[],1121.2,1725.2549999999999,1121.48,1725.5349999999999,1121.3400000000001,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[21],INOUT,SIGNAL,other,21,0,rect,MET3,1084.24,1659.395,1084.52,1659.675,1084.38,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3912,[],1135.635,1725.2549999999999,1135.915,1725.5349999999999,1135.775,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[22],INOUT,SIGNAL,other,22,0,rect,MET3,1127.54,1659.395,1127.82,1659.675,1127.6799999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3896,[],1178.935,1725.2549999999999,1179.215,1725.5349999999999,1179.0749999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[23],INOUT,SIGNAL,other,23,0,rect,MET3,1156.405,1659.395,1156.685,1659.675,1156.545,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3880,[],1207.8,1725.2549999999999,1208.08,1725.5349999999999,1207.94,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[24],INOUT,SIGNAL,other,24,0,rect,MET3,1170.84,1659.395,1171.12,1659.675,1170.98,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3864,[],1222.235,1725.2549999999999,1222.5149999999999,1725.5349999999999,1222.375,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[25],INOUT,SIGNAL,other,25,0,rect,MET3,1214.14,1659.395,1214.42,1659.675,1214.2800000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3832,[],1265.535,1725.2549999999999,1265.815,1725.5349999999999,1265.6750000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[26],INOUT,SIGNAL,other,26,0,rect,MET3,1243.005,1659.395,1243.285,1659.675,1243.145,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3816,[],1294.4,1725.2549999999999,1294.68,1725.5349999999999,1294.54,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[27],INOUT,SIGNAL,other,27,0,rect,MET3,1257.44,1659.395,1257.72,1659.675,1257.58,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3800,[],1308.835,1725.2549999999999,1309.115,1725.5349999999999,1308.975,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[28],INOUT,SIGNAL,other,28,0,rect,MET3,1300.74,1659.395,1301.02,1659.675,1300.88,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3784,[],1352.135,1725.2549999999999,1352.415,1725.5349999999999,1352.275,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[29],INOUT,SIGNAL,other,29,0,rect,MET3,1329.605,1659.395,1329.885,1659.675,1329.745,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3768,[],1381.0,1725.2549999999999,1381.28,1725.5349999999999,1381.1399999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[30],INOUT,SIGNAL,other,30,0,rect,MET3,1344.04,1659.395,1344.32,1659.675,1344.1799999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3752,[],1395.435,1725.2549999999999,1395.715,1725.5349999999999,1395.5749999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[31],INOUT,SIGNAL,other,31,0,rect,MET3,1387.34,1659.395,1387.62,1659.675,1387.48,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3736,[],1438.735,1725.2549999999999,1439.0149999999999,1725.5349999999999,1438.875,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[32],INOUT,SIGNAL,other,32,0,rect,MET3,1416.205,1659.395,1416.485,1659.675,1416.3449999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3720,[],1467.6,1725.2549999999999,1467.8799999999999,1725.5349999999999,1467.7399999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[33],INOUT,SIGNAL,other,33,0,rect,MET3,1430.64,1659.395,1430.92,1659.675,1430.7800000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3704,[],1482.035,1725.2549999999999,1482.315,1725.5349999999999,1482.1750000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[34],INOUT,SIGNAL,other,34,0,rect,MET3,1473.94,1659.395,1474.22,1659.675,1474.08,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3688,[],1525.335,1725.2549999999999,1525.615,1725.5349999999999,1525.475,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[35],INOUT,SIGNAL,other,35,0,rect,MET3,1502.805,1659.395,1503.085,1659.675,1502.9450000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3672,[],1554.2,1725.2549999999999,1554.48,1725.5349999999999,1554.3400000000001,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[36],INOUT,SIGNAL,other,36,0,rect,MET3,1517.24,1659.395,1517.52,1659.675,1517.38,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3656,[],1568.635,1725.2549999999999,1568.915,1725.5349999999999,1568.775,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[37],INOUT,SIGNAL,other,37,0,rect,MET3,1560.54,1659.395,1560.82,1659.675,1560.6799999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3640,[],1611.935,1725.2549999999999,1612.215,1725.5349999999999,1612.0749999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[38],INOUT,SIGNAL,other,38,0,rect,MET3,1589.405,1659.395,1589.685,1659.675,1589.545,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3624,[],1640.8,1725.2549999999999,1641.08,1725.5349999999999,1640.94,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[39],INOUT,SIGNAL,other,39,0,rect,MET3,1603.84,1659.395,1604.12,1659.675,1603.98,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3608,[],1655.235,1725.2549999999999,1655.5149999999999,1725.5349999999999,1655.375,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[40],INOUT,SIGNAL,other,40,0,rect,MET3,1647.14,1659.395,1647.42,1659.675,1647.2800000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3592,[],1698.535,1725.2549999999999,1698.815,1725.5349999999999,1698.6750000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[41],INOUT,SIGNAL,other,41,0,rect,MET3,1676.005,1659.395,1676.285,1659.675,1676.145,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3576,[],1727.4,1725.2549999999999,1727.68,1725.5349999999999,1727.54,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[42],INOUT,SIGNAL,other,42,0,rect,MET3,1690.44,1659.395,1690.72,1659.675,1690.58,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3560,[],1741.835,1725.2549999999999,1742.115,1725.5349999999999,1741.975,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[43],INOUT,SIGNAL,other,43,0,rect,MET3,1733.74,1659.395,1734.02,1659.675,1733.88,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3544,[],1785.135,1725.2549999999999,1785.415,1725.5349999999999,1785.275,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[44],INOUT,SIGNAL,other,44,0,rect,MET3,1762.605,1659.395,1762.885,1659.675,1762.745,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3528,[],1814.0,1725.2549999999999,1814.28,1725.5349999999999,1814.1399999999999,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[45],INOUT,SIGNAL,other,45,0,rect,MET3,1777.04,1659.395,1777.32,1659.675,1777.1799999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3512,[],1828.435,1725.2549999999999,1828.715,1725.5349999999999,1828.5749999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[46],INOUT,SIGNAL,other,46,0,rect,MET3,1820.34,1659.395,1820.62,1659.675,1820.48,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3496,[],1871.735,1725.2549999999999,1872.0149999999999,1725.5349999999999,1871.875,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[47],INOUT,SIGNAL,other,47,0,rect,MET3,1849.205,1659.395,1849.485,1659.675,1849.3449999999998,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3480,[],1900.6,1725.2549999999999,1900.8799999999999,1725.5349999999999,1900.7399999999998,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[48],INOUT,SIGNAL,other,48,0,rect,MET3,1863.64,1659.395,1863.92,1659.675,1863.7800000000002,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3464,[],1915.035,1725.2549999999999,1915.315,1725.5349999999999,1915.1750000000002,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[49],INOUT,SIGNAL,other,49,0,rect,MET3,1906.94,1659.395,1907.22,1659.675,1907.08,1659.5349999999999,0.2799999999999727,0.2799999999999727,matrice3.lef:3448,[],1958.335,1725.2549999999999,1958.615,1725.5349999999999,1958.475,1725.3949999999998,TOP,0.005000000000109139
matrice3,Rz[50],INOUT,SIGNAL,other,50,0,rect,MET2,1940.076,1572.955,1940.365,1573.235,1940.2205,1573.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4536,[],1991.471,1638.8149999999998,1991.76,1639.0949999999998,1991.6154999999999,1638.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[51],INOUT,SIGNAL,other,51,0,rect,MET2,1940.076,1522.955,1940.365,1523.235,1940.2205,1523.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4520,[],1991.471,1588.8149999999998,1991.76,1589.0949999999998,1991.6154999999999,1588.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[52],INOUT,SIGNAL,other,52,0,rect,MET2,1940.076,1472.955,1940.365,1473.235,1940.2205,1473.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4504,[],1991.471,1538.8149999999998,1991.76,1539.0949999999998,1991.6154999999999,1538.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[53],INOUT,SIGNAL,other,53,0,rect,MET2,1940.076,1422.955,1940.365,1423.235,1940.2205,1423.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4488,[],1991.471,1488.8149999999998,1991.76,1489.0949999999998,1991.6154999999999,1488.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[54],INOUT,SIGNAL,other,54,0,rect,MET2,1940.076,1372.955,1940.365,1373.235,1940.2205,1373.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4472,[],1991.471,1438.8149999999998,1991.76,1439.0949999999998,1991.6154999999999,1438.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[55],INOUT,SIGNAL,other,55,0,rect,MET2,1940.076,1322.955,1940.365,1323.235,1940.2205,1323.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4456,[],1991.471,1388.8149999999998,1991.76,1389.0949999999998,1991.6154999999999,1388.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[56],INOUT,SIGNAL,other,56,0,rect,MET2,1940.076,1272.955,1940.365,1273.235,1940.2205,1273.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4440,[],1991.471,1338.8149999999998,1991.76,1339.0949999999998,1991.6154999999999,1338.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
matrice3,Rz[57],INOUT,SIGNAL,other,57,0,rect,MET2,1940.076,1222.955,1940.365,1223.235,1940.2205,1223.0949999999998,0.28899999999998727,0.2799999999999727,matrice3.lef:4424,[],1991.471,1288.8149999999998,1991.76,1289.0949999999998,1991.6154999999999,1288.9549999999997,INTERNAL_NEAREST_RIGHT,8.150000000000091
