idx	marker_handle	box	layer	type	subType	message
33	0x7ff0cb5a5160	{503.02 609.93 503.2 610.31}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_60 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][397] Type: Metal Short # -1 -1 9 2 : 503.0200 609.9300 503.2000 610.3100 1: 503.0200 609.9300 503.2000 610.3100 1
34	0x7ff0cb5a5310	{457.66 487.29 457.94 487.67}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_6 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
35	0x7ff0cb5a52e0	{499.66 424.57 499.94 424.95}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_6 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
36	0x7ff0cb5a5280	{514.22 487.29 514.5 487.67}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_6 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
37	0x7ff0cb5a5250	{524.86 487.29 525.14 487.67}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_6 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
38	0x7ff0cb5a51f0	{457.66 487.37 457.885 487.67}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][292] Type: Metal Short # -1 -1 9 2 : 457.6600 487.3700 457.8850 487.6700 1: 457.6600 487.3700 457.8850 487.6700 1
39	0x7ff0cb5a51c0	{457.66 487.465 457.94 487.67}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][292] Type: Metal Short # -1 -1 9 2 : 457.6600 487.4650 457.9400 487.6700 1: 457.6600 487.4650 457.9400 487.6700 1
40	0x7ff0cb5a5190	{499.76 424.57 499.94 424.95}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_hit_capture_bridge_snapshot_q_reg[nfast_hit_packed][230] Type: Metal Short # -1 -1 9 2 : 499.7600 424.5700 499.9400 424.9500 1: 499.7600 424.5700 499.9400 424.9500 1
41	0x7ff0cb5a5130	{514.22 487.33 514.45 487.67}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][288] Type: Metal Short # -1 -1 9 2 : 514.2200 487.3300 514.4500 487.6700 1: 514.2200 487.3300 514.4500 487.6700 1
42	0x7ff0cb5a5100	{524.86 487.33 525.09 487.67}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][287] Type: Metal Short # -1 -1 9 2 : 524.8600 487.3300 525.0900 487.6700 1: 524.8600 487.3300 525.0900 487.6700 1
43	0x7ff0cb5a50a0	{457.905 487.115 457.94 487.29}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][292] Actual: 0.175000 Required: 0.230000 Type: ParallelRunLength Spacing # 175 230 3 2 : 457.6600 487.2900 457.9400 487.5700 1: 457.9050 486.8900 458.1300 487.1150 1     LEF Description:  SPACING 0.230000 
44	0x7ff0cb5a5070	{457.94 487.23 457.96 487.29}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][292] Actual: 0.060000 Required: 0.230000 Type: ParallelRunLength Spacing # 60 230 3 2 : 457.6600 487.2900 457.9400 487.5700 1: 457.9600 487.0200 458.1700 487.2300 1     LEF Description:  SPACING 0.230000 
45	0x7ff0cb5a5040	{457.94 487.25 458.075 487.29}	MET1	Geometry	Parallel_Run_Length_Spacing	Regular Wire of Net CTS_6 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[0][nfast_hit_packed][292] Actual: 0.135000 Required: 0.230000 Type: ParallelRunLength Spacing # 135 230 3 2 : 457.6600 487.2900 457.9400 487.5700 1: 458.0750 487.1950 458.1300 487.2500 1     LEF Description:  SPACING 0.230000 
46	0x7ff09c1d9010	{210.195 656.32 210.195 656.32}	MET1	Connectivity	ConnectivityAntenna	Net VDD
47	0x7ff09c1d9070	{210.195 665.28 210.195 665.28}	MET1	Connectivity	ConnectivityAntenna	Net VDD
48	0x7ff09c1d90d0	{210.195 674.24 210.195 674.24}	MET1	Connectivity	ConnectivityAntenna	Net VDD
49	0x7ff09c1d8e90	{210.195 683.2 210.195 683.2}	MET1	Connectivity	ConnectivityAntenna	Net VDD
50	0x7ff09c1d82f0	{212.365 681.16 212.365 681.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
51	0x7ff09c1d84d0	{210.195 633.92 210.195 633.92}	MET1	Connectivity	ConnectivityAntenna	Net VSS
52	0x7ff09c1d8500	{210.195 642.88 210.195 642.88}	MET1	Connectivity	ConnectivityAntenna	Net VSS
53	0x7ff096f56980	{212.365 685.16 212.365 685.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
54	0x7ff09c1d8350	{201.16 696.095 201.16 696.095}	METTP	Connectivity	ConnectivityAntenna	Net VDD
55	0x7ff0cb5a53a0	{244.3 574.09 244.58 574.47}	MET1	Geometry	Minimal_Area	Regular Wire of Net CTS_25 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
56	0x7ff0cb5a5340	{244.3 574.09 244.48 574.47}	MET1	Geometry	Metal_Short	Regular Wire of Net CTS_25 & Blockage of Cell u_core_u_ctx_bank_ctx_snapshot_q_reg[1][nfast_hit_packed][430] Type: Metal Short # -1 -1 9 2 : 244.3000 574.0900 244.4800 574.4700 1: 244.3000 574.0900 244.4800 574.4700 1
57	0x7ff09c1d8ec0	{41.019 635.294 43.049 637.129}	MET3	Connectivity	UnConnectedPin	Net VDD Pin: u_core_u_osc_fast_u_ro_tune4/VDD; Direction: INOUT; Use: POWER;
58	0x7ff09c1d8f80	{40.78 629.44 40.78 629.44}	MET1	Connectivity	ConnectivityAntenna	Net VDD
